Hotel ID,Hotel Name,Review ID,Review Text,Rating,Date,Sentiment,Ghost Review,Business Status
H047,Hotel 47,R01889,It was okay.,3,23-12-2022,neutral,FALSE,active
H043,Hotel 43,R01890,Could be better.,3,26-05-2023,neutral,TRUE,active
H048,Hotel 48,R01891,It was okay.,3,14-02-2022,neutral,TRUE,inactive
H016,Hotel 16,R01892,Room was dirty.,2,28-12-2023,negative,TRUE,inactive
H015,Hotel 15,R01893,Excellent service!,4,21-08-2023,positive,FALSE,active
H001,Hotel 1,R01894,Average experience.,3,22-05-2022,neutral,FALSE,active
H019,Hotel 19,R01895,Room was dirty.,1,15-07-2022,negative,FALSE,active
H008,Hotel 8,R01896,Terrible service!,2,03-11-2022,negative,TRUE,active
H015,Hotel 15,R01897,Not worth the price.,1,27-07-2022,negative,TRUE,active
H049,Hotel 49,R01898,Excellent service!,5,26-09-2022,positive,TRUE,active
H045,Hotel 45,R01899,Not worth the price.,1,03-02-2022,negative,TRUE,inactive
H050,Hotel 50,R01900,Excellent service!,4,14-11-2022,positive,FALSE,active
H011,Hotel 11,R01901,Excellent service!,5,23-05-2022,positive,FALSE,inactive
H024,Hotel 24,R01902,Highly recommend this place.,5,09-04-2022,positive,TRUE,active
H043,Hotel 43,R01903,Excellent service!,5,21-07-2022,positive,FALSE,inactive
H043,Hotel 43,R01904,Terrible service!,2,16-09-2023,negative,TRUE,active
H048,Hotel 48,R01905,Very clean and comfortable.,4,18-10-2022,positive,FALSE,active
H016,Hotel 16,R01906,Not worth the price.,2,20-03-2022,negative,FALSE,inactive
H005,Hotel 5,R01907,Excellent service!,4,27-08-2023,positive,TRUE,inactive
H043,Hotel 43,R01908,Room was dirty.,1,25-09-2023,negative,FALSE,inactive
H020,Hotel 20,R01909,Excellent service!,5,11-03-2023,positive,TRUE,inactive
H026,Hotel 26,R01910,Excellent service!,5,22-06-2023,positive,FALSE,inactive
H030,Hotel 30,R01911,Very clean and comfortable.,5,28-03-2023,positive,TRUE,active
H008,Hotel 8,R01912,Very clean and comfortable.,4,18-05-2022,positive,TRUE,active
H047,Hotel 47,R01913,Terrible service!,1,23-08-2022,negative,FALSE,inactive
H011,Hotel 11,R01914,Highly recommend this place.,5,21-01-2022,positive,FALSE,active
H015,Hotel 15,R01915,Highly recommend this place.,4,30-06-2022,positive,FALSE,inactive
H041,Hotel 41,R01916,Room was dirty.,2,01-08-2022,negative,FALSE,inactive
H005,Hotel 5,R01917,Very clean and comfortable.,5,23-07-2022,positive,FALSE,inactive
H014,Hotel 14,R01918,Highly recommend this place.,4,08-11-2022,positive,FALSE,inactive
H038,Hotel 38,R01919,Average experience.,3,19-03-2022,neutral,FALSE,active
H039,Hotel 39,R01920,Highly recommend this place.,5,27-12-2022,positive,TRUE,inactive
H009,Hotel 9,R01921,Very clean and comfortable.,4,08-09-2023,positive,TRUE,inactive
H019,Hotel 19,R01922,Very clean and comfortable.,4,28-11-2023,positive,TRUE,inactive
H002,Hotel 2,R01923,Not worth the price.,1,03-02-2022,negative,TRUE,active
H030,Hotel 30,R01924,Not worth the price.,2,18-10-2022,negative,TRUE,inactive
H044,Hotel 44,R01925,Very clean and comfortable.,4,04-07-2022,positive,TRUE,active
H040,Hotel 40,R01926,Highly recommend this place.,5,21-08-2022,positive,TRUE,active
H020,Hotel 20,R01927,Could be better.,3,01-01-2023,neutral,TRUE,active
H001,Hotel 1,R01928,Terrible service!,2,01-02-2023,negative,TRUE,active
H009,Hotel 9,R01929,Very clean and comfortable.,5,20-02-2023,positive,FALSE,inactive
H002,Hotel 2,R01930,Excellent service!,5,20-04-2023,positive,TRUE,active
H043,Hotel 43,R01931,Not worth the price.,1,24-05-2022,negative,FALSE,inactive
H030,Hotel 30,R01932,Excellent service!,5,27-02-2023,positive,FALSE,active
H031,Hotel 31,R01933,Excellent service!,4,30-09-2022,positive,TRUE,inactive
H012,Hotel 12,R01934,Very clean and comfortable.,4,27-05-2023,positive,FALSE,inactive
H006,Hotel 6,R01935,Highly recommend this place.,4,08-06-2022,positive,TRUE,inactive
H001,Hotel 1,R01936,Could be better.,3,25-04-2023,neutral,FALSE,inactive
H037,Hotel 37,R01937,Average experience.,3,03-11-2022,neutral,FALSE,inactive
H005,Hotel 5,R01938,Very clean and comfortable.,5,11-09-2023,positive,TRUE,active
H041,Hotel 41,R01939,Average experience.,3,20-05-2022,neutral,FALSE,inactive
H009,Hotel 9,R01940,Terrible service!,1,17-01-2023,negative,TRUE,active
H040,Hotel 40,R01941,Could be better.,3,09-04-2023,neutral,TRUE,inactive
H044,Hotel 44,R01942,Excellent service!,5,11-06-2023,positive,FALSE,active
H041,Hotel 41,R01943,Very clean and comfortable.,5,19-06-2023,positive,TRUE,active
H040,Hotel 40,R01944,Highly recommend this place.,4,06-12-2023,positive,TRUE,inactive
H015,Hotel 15,R01945,Not worth the price.,1,11-06-2023,negative,FALSE,active
H050,Hotel 50,R01946,Terrible service!,1,22-03-2022,negative,TRUE,active
H034,Hotel 34,R01947,Room was dirty.,2,11-03-2023,negative,TRUE,active
H028,Hotel 28,R01948,Terrible service!,2,25-09-2022,negative,FALSE,active
H031,Hotel 31,R01949,Not worth the price.,2,31-08-2022,negative,FALSE,inactive
H003,Hotel 3,R01950,Highly recommend this place.,5,28-11-2023,positive,FALSE,inactive
H034,Hotel 34,R01951,Highly recommend this place.,5,23-02-2023,positive,TRUE,active
H019,Hotel 19,R01952,Could be better.,3,30-11-2023,neutral,FALSE,active
H032,Hotel 32,R01953,Very clean and comfortable.,4,05-09-2023,positive,FALSE,active
H030,Hotel 30,R01954,Very clean and comfortable.,5,12-06-2023,positive,FALSE,inactive
H023,Hotel 23,R01955,Average experience.,3,20-05-2022,neutral,TRUE,inactive
H043,Hotel 43,R01956,Excellent service!,5,13-10-2022,positive,FALSE,inactive
H025,Hotel 25,R01957,Highly recommend this place.,5,13-04-2023,positive,TRUE,inactive
H016,Hotel 16,R01958,Room was dirty.,2,25-09-2022,negative,FALSE,inactive
H041,Hotel 41,R01959,Room was dirty.,2,02-10-2022,negative,FALSE,inactive
H007,Hotel 7,R01960,Highly recommend this place.,5,08-07-2023,positive,FALSE,active
H048,Hotel 48,R01961,Highly recommend this place.,4,01-10-2023,positive,TRUE,inactive
H031,Hotel 31,R01962,Room was dirty.,1,05-09-2023,negative,FALSE,inactive
H007,Hotel 7,R01963,Terrible service!,2,19-05-2022,negative,FALSE,inactive
H022,Hotel 22,R01964,Highly recommend this place.,4,02-11-2023,positive,FALSE,inactive
H050,Hotel 50,R01965,Room was dirty.,1,09-10-2023,negative,FALSE,inactive
H048,Hotel 48,R01966,Not worth the price.,2,30-12-2023,negative,TRUE,inactive
H001,Hotel 1,R01967,Terrible service!,1,12-11-2022,negative,TRUE,inactive
H027,Hotel 27,R01968,Not worth the price.,2,12-02-2023,negative,FALSE,inactive
H029,Hotel 29,R01969,Highly recommend this place.,5,26-03-2023,positive,TRUE,inactive
H023,Hotel 23,R01970,Room was dirty.,2,18-06-2022,negative,FALSE,inactive
H037,Hotel 37,R01971,It was okay.,3,18-02-2022,neutral,TRUE,active
H026,Hotel 26,R01972,Excellent service!,4,12-02-2022,positive,TRUE,inactive
H038,Hotel 38,R01973,Not worth the price.,1,21-10-2022,negative,TRUE,active
H047,Hotel 47,R01974,Highly recommend this place.,5,29-06-2023,positive,TRUE,inactive
H006,Hotel 6,R01975,Average experience.,3,03-06-2023,neutral,TRUE,inactive
H047,Hotel 47,R01976,Highly recommend this place.,4,10-03-2022,positive,TRUE,inactive
H034,Hotel 34,R01977,Not worth the price.,2,29-08-2022,negative,FALSE,active
H021,Hotel 21,R01978,Excellent service!,4,17-04-2023,positive,FALSE,active
H014,Hotel 14,R01979,Could be better.,3,11-09-2022,neutral,FALSE,active
H036,Hotel 36,R01980,Not worth the price.,2,21-06-2023,negative,FALSE,active
H035,Hotel 35,R01981,Terrible service!,2,04-07-2023,negative,TRUE,inactive
H008,Hotel 8,R01982,Room was dirty.,2,07-02-2022,negative,TRUE,inactive
H012,Hotel 12,R01983,Highly recommend this place.,5,22-08-2022,positive,FALSE,inactive
H043,Hotel 43,R01984,Could be better.,3,20-07-2022,neutral,TRUE,inactive
H028,Hotel 28,R01985,Could be better.,3,25-07-2023,neutral,FALSE,inactive
H050,Hotel 50,R01986,Very clean and comfortable.,4,23-12-2022,positive,FALSE,active
H044,Hotel 44,R01987,Very clean and comfortable.,4,27-09-2023,positive,FALSE,inactive
H029,Hotel 29,R01988,Could be better.,3,26-04-2023,neutral,TRUE,inactive
H037,Hotel 37,R01989,Very clean and comfortable.,5,15-11-2023,positive,TRUE,inactive
H042,Hotel 42,R01990,Very clean and comfortable.,5,04-03-2022,positive,FALSE,inactive
H003,Hotel 3,R01991,Not worth the price.,1,31-01-2023,negative,TRUE,active
H050,Hotel 50,R01992,Room was dirty.,1,08-07-2023,negative,FALSE,inactive
H027,Hotel 27,R01993,Room was dirty.,1,04-09-2023,negative,FALSE,active
H048,Hotel 48,R01994,Could be better.,3,20-03-2023,neutral,FALSE,active
H011,Hotel 11,R01995,It was okay.,3,04-05-2022,neutral,TRUE,inactive
H037,Hotel 37,R01996,Highly recommend this place.,5,13-05-2023,positive,TRUE,inactive
H017,Hotel 17,R01997,Excellent service!,5,31-01-2022,positive,FALSE,inactive
H027,Hotel 27,R01998,Excellent service!,5,28-08-2022,positive,TRUE,active
H022,Hotel 22,R01999,It was okay.,3,17-04-2022,neutral,TRUE,active
H045,Hotel 45,R02000,Not worth the price.,2,16-11-2023,negative,FALSE,inactive
H027,Hotel 27,R02001,Average experience.,3,27-04-2023,neutral,FALSE,inactive
H044,Hotel 44,R02002,Not worth the price.,2,09-03-2023,negative,FALSE,inactive
H027,Hotel 27,R02003,Excellent service!,5,12-11-2023,positive,FALSE,inactive
H040,Hotel 40,R02004,Room was dirty.,2,31-05-2022,negative,TRUE,active
H007,Hotel 7,R02005,Excellent service!,5,13-06-2023,positive,TRUE,active
H031,Hotel 31,R02006,Could be better.,3,18-02-2023,neutral,FALSE,active
H023,Hotel 23,R02007,Highly recommend this place.,4,04-08-2023,positive,TRUE,inactive
H001,Hotel 1,R02008,Excellent service!,4,21-08-2022,positive,TRUE,active
H039,Hotel 39,R02009,Room was dirty.,1,01-10-2023,negative,FALSE,active
H013,Hotel 13,R02010,Room was dirty.,1,25-02-2022,negative,FALSE,active
H029,Hotel 29,R02011,Very clean and comfortable.,4,04-01-2022,positive,TRUE,inactive
H017,Hotel 17,R02012,Terrible service!,1,02-12-2023,negative,TRUE,active
H005,Hotel 5,R02013,Very clean and comfortable.,4,19-02-2022,positive,FALSE,active
H018,Hotel 18,R02014,Terrible service!,2,20-08-2022,negative,TRUE,active
H033,Hotel 33,R02015,Room was dirty.,1,11-06-2022,negative,TRUE,active
H041,Hotel 41,R02016,Not worth the price.,2,05-05-2022,negative,FALSE,inactive
H009,Hotel 9,R02017,Terrible service!,2,01-05-2022,negative,TRUE,active
H018,Hotel 18,R02018,Highly recommend this place.,5,12-10-2022,positive,TRUE,active
H027,Hotel 27,R02019,Not worth the price.,1,18-03-2022,negative,FALSE,inactive
H012,Hotel 12,R02020,Not worth the price.,2,14-06-2023,negative,FALSE,active
H050,Hotel 50,R02021,Average experience.,3,09-04-2022,neutral,FALSE,inactive
H023,Hotel 23,R02022,Terrible service!,1,17-09-2022,negative,FALSE,active
H035,Hotel 35,R02023,Not worth the price.,1,30-03-2023,negative,FALSE,inactive
H011,Hotel 11,R02024,Excellent service!,4,28-12-2023,positive,FALSE,active
H044,Hotel 44,R02025,Average experience.,3,25-02-2023,neutral,FALSE,inactive
H014,Hotel 14,R02026,Terrible service!,2,06-04-2022,negative,TRUE,active
H008,Hotel 8,R02027,Room was dirty.,2,23-03-2023,negative,FALSE,active
H048,Hotel 48,R02028,Average experience.,3,02-02-2023,neutral,FALSE,inactive
H046,Hotel 46,R02029,Average experience.,3,11-06-2023,neutral,TRUE,active
H020,Hotel 20,R02030,Could be better.,3,21-01-2023,neutral,TRUE,inactive
H021,Hotel 21,R02031,Room was dirty.,2,21-07-2023,negative,TRUE,inactive
H010,Hotel 10,R02032,Excellent service!,5,22-01-2023,positive,TRUE,active
H038,Hotel 38,R02033,Very clean and comfortable.,4,21-06-2023,positive,TRUE,active
H010,Hotel 10,R02034,Excellent service!,4,15-12-2023,positive,TRUE,inactive
H034,Hotel 34,R02035,Terrible service!,2,26-09-2023,negative,TRUE,active
H033,Hotel 33,R02036,It was okay.,3,10-10-2023,neutral,FALSE,active
H022,Hotel 22,R02037,Could be better.,3,01-11-2023,neutral,FALSE,inactive
H009,Hotel 9,R02038,Excellent service!,4,03-01-2023,positive,TRUE,inactive
H011,Hotel 11,R02039,Not worth the price.,1,04-09-2022,negative,TRUE,active
H045,Hotel 45,R02040,Very clean and comfortable.,4,16-08-2022,positive,FALSE,active
H040,Hotel 40,R02041,Not worth the price.,1,29-05-2023,negative,TRUE,active
H002,Hotel 2,R02042,It was okay.,3,10-04-2023,neutral,FALSE,inactive
H001,Hotel 1,R02043,Not worth the price.,1,27-09-2022,negative,FALSE,active
H035,Hotel 35,R02044,Not worth the price.,1,19-08-2023,negative,FALSE,inactive
H028,Hotel 28,R02045,Excellent service!,5,11-07-2023,positive,TRUE,active
H001,Hotel 1,R02046,Not worth the price.,1,07-07-2023,negative,TRUE,inactive
H001,Hotel 1,R02047,It was okay.,3,05-08-2023,neutral,FALSE,inactive
H027,Hotel 27,R02048,Terrible service!,1,06-07-2022,negative,TRUE,active
H012,Hotel 12,R02049,Not worth the price.,1,01-06-2022,negative,TRUE,inactive
H018,Hotel 18,R02050,Excellent service!,5,07-05-2022,positive,FALSE,inactive
H004,Hotel 4,R02051,Not worth the price.,1,03-05-2023,negative,TRUE,active
H050,Hotel 50,R02052,Terrible service!,2,03-03-2023,negative,FALSE,inactive
H037,Hotel 37,R02053,Very clean and comfortable.,4,22-03-2023,positive,TRUE,inactive
H001,Hotel 1,R02054,Room was dirty.,1,08-09-2022,negative,TRUE,active
H030,Hotel 30,R02055,Excellent service!,4,18-10-2023,positive,TRUE,inactive
H027,Hotel 27,R02056,Average experience.,3,23-04-2023,neutral,FALSE,active
H023,Hotel 23,R02057,Terrible service!,2,27-08-2022,negative,FALSE,active
H028,Hotel 28,R02058,Very clean and comfortable.,5,14-08-2022,positive,FALSE,active
H027,Hotel 27,R02059,Excellent service!,5,21-06-2022,positive,FALSE,active
H015,Hotel 15,R02060,Terrible service!,2,11-07-2022,negative,TRUE,active
H033,Hotel 33,R02061,Excellent service!,5,27-08-2023,positive,FALSE,active
H018,Hotel 18,R02062,Room was dirty.,2,02-06-2022,negative,FALSE,active
H007,Hotel 7,R02063,Room was dirty.,2,03-01-2023,negative,TRUE,inactive
H035,Hotel 35,R02064,Could be better.,3,13-11-2022,neutral,FALSE,active
H011,Hotel 11,R02065,Terrible service!,1,18-03-2022,negative,FALSE,inactive
H004,Hotel 4,R02066,Room was dirty.,2,18-12-2022,negative,FALSE,inactive
H026,Hotel 26,R02067,Room was dirty.,2,02-02-2022,negative,FALSE,active
H025,Hotel 25,R02068,Terrible service!,2,22-12-2023,negative,FALSE,inactive
H019,Hotel 19,R02069,Very clean and comfortable.,5,12-10-2023,positive,TRUE,active
H009,Hotel 9,R02070,Average experience.,3,20-11-2023,neutral,FALSE,inactive
H021,Hotel 21,R02071,Highly recommend this place.,5,11-06-2022,positive,TRUE,active
H019,Hotel 19,R02072,Not worth the price.,2,25-07-2022,negative,FALSE,active
H017,Hotel 17,R02073,Not worth the price.,2,24-12-2022,negative,TRUE,active
H044,Hotel 44,R02074,It was okay.,3,09-12-2022,neutral,TRUE,active
H017,Hotel 17,R02075,Excellent service!,5,03-01-2023,positive,FALSE,inactive
H036,Hotel 36,R02076,Terrible service!,2,17-06-2022,negative,TRUE,inactive
H041,Hotel 41,R02077,Average experience.,3,05-08-2022,neutral,TRUE,active
H040,Hotel 40,R02078,Room was dirty.,1,27-03-2022,negative,FALSE,inactive
H015,Hotel 15,R02079,It was okay.,3,13-02-2022,neutral,FALSE,inactive
H024,Hotel 24,R02080,Excellent service!,5,02-10-2023,positive,TRUE,active
H050,Hotel 50,R02081,Not worth the price.,2,12-02-2022,negative,TRUE,inactive
H009,Hotel 9,R02082,Very clean and comfortable.,4,17-01-2023,positive,TRUE,active
H040,Hotel 40,R02083,Excellent service!,5,23-05-2022,positive,TRUE,active
H022,Hotel 22,R02084,Average experience.,3,20-11-2023,neutral,TRUE,active
H005,Hotel 5,R02085,Highly recommend this place.,4,23-02-2022,positive,FALSE,active
H005,Hotel 5,R02086,Highly recommend this place.,4,24-09-2023,positive,TRUE,active
H011,Hotel 11,R02087,Not worth the price.,2,01-10-2022,negative,FALSE,inactive
H022,Hotel 22,R02088,Not worth the price.,2,30-10-2023,negative,FALSE,inactive
H030,Hotel 30,R02089,Terrible service!,1,03-01-2023,negative,TRUE,active
H007,Hotel 7,R02090,Highly recommend this place.,4,15-01-2023,positive,FALSE,active
H008,Hotel 8,R02091,Very clean and comfortable.,5,21-08-2022,positive,TRUE,active
H036,Hotel 36,R02092,Terrible service!,2,04-04-2022,negative,TRUE,active
H035,Hotel 35,R02093,Very clean and comfortable.,5,07-09-2022,positive,FALSE,inactive
H047,Hotel 47,R02094,Room was dirty.,1,14-07-2022,negative,TRUE,inactive
H012,Hotel 12,R02095,Room was dirty.,1,24-11-2022,negative,FALSE,active
H007,Hotel 7,R02096,Very clean and comfortable.,5,08-11-2022,positive,FALSE,inactive
H021,Hotel 21,R02097,Room was dirty.,2,20-09-2023,negative,FALSE,active
H017,Hotel 17,R02098,Very clean and comfortable.,5,14-07-2022,positive,FALSE,active
H046,Hotel 46,R02099,Room was dirty.,2,24-12-2023,negative,TRUE,active
H003,Hotel 3,R02100,Room was dirty.,1,06-03-2023,negative,TRUE,active
H009,Hotel 9,R02101,Excellent service!,5,01-11-2023,positive,FALSE,active
H015,Hotel 15,R02102,Not worth the price.,2,23-11-2022,negative,TRUE,inactive
H028,Hotel 28,R02103,Could be better.,3,09-05-2022,neutral,TRUE,active
H013,Hotel 13,R02104,Very clean and comfortable.,5,18-12-2023,positive,TRUE,inactive
H031,Hotel 31,R02105,Room was dirty.,2,04-10-2022,negative,FALSE,inactive
H004,Hotel 4,R02106,It was okay.,3,26-07-2022,neutral,TRUE,inactive
H026,Hotel 26,R02107,Very clean and comfortable.,5,22-06-2023,positive,TRUE,inactive
H018,Hotel 18,R02108,Highly recommend this place.,5,18-07-2023,positive,TRUE,active
H013,Hotel 13,R02109,Very clean and comfortable.,5,10-05-2022,positive,FALSE,active
H048,Hotel 48,R02110,Room was dirty.,2,05-01-2023,negative,FALSE,active
H034,Hotel 34,R02111,Room was dirty.,2,24-02-2023,negative,FALSE,inactive
H042,Hotel 42,R02112,Room was dirty.,1,27-07-2022,negative,FALSE,active
H023,Hotel 23,R02113,Could be better.,3,06-01-2023,neutral,TRUE,inactive
H028,Hotel 28,R02114,Not worth the price.,1,25-09-2022,negative,TRUE,inactive
H022,Hotel 22,R02115,Not worth the price.,1,25-02-2022,negative,FALSE,active
H018,Hotel 18,R02116,Highly recommend this place.,5,30-09-2022,positive,TRUE,inactive
H035,Hotel 35,R02117,It was okay.,3,23-01-2023,neutral,TRUE,inactive
H042,Hotel 42,R02118,It was okay.,3,14-09-2023,neutral,FALSE,active
H007,Hotel 7,R02119,Average experience.,3,20-11-2022,neutral,FALSE,active
H027,Hotel 27,R02120,Excellent service!,5,06-08-2022,positive,FALSE,inactive
H013,Hotel 13,R02121,Very clean and comfortable.,5,09-07-2023,positive,FALSE,active
H004,Hotel 4,R02122,Very clean and comfortable.,5,29-05-2023,positive,TRUE,inactive
H010,Hotel 10,R02123,Not worth the price.,2,06-06-2022,negative,FALSE,active
H030,Hotel 30,R02124,Terrible service!,1,10-06-2023,negative,FALSE,active
H004,Hotel 4,R02125,Terrible service!,2,22-07-2023,negative,TRUE,active
H039,Hotel 39,R02126,Excellent service!,5,10-06-2023,positive,FALSE,active
H015,Hotel 15,R02127,Not worth the price.,2,27-03-2022,negative,TRUE,active
H020,Hotel 20,R02128,Room was dirty.,2,17-10-2022,negative,TRUE,active
H041,Hotel 41,R02129,Terrible service!,2,11-12-2023,negative,FALSE,inactive
H004,Hotel 4,R02130,Terrible service!,1,26-07-2022,negative,TRUE,inactive
H016,Hotel 16,R02131,It was okay.,3,25-06-2022,neutral,FALSE,active
H038,Hotel 38,R02132,Room was dirty.,1,22-04-2023,negative,TRUE,inactive
H039,Hotel 39,R02133,Terrible service!,1,17-04-2022,negative,TRUE,inactive
H025,Hotel 25,R02134,Very clean and comfortable.,4,11-09-2023,positive,TRUE,inactive
H024,Hotel 24,R02135,Terrible service!,2,20-09-2023,negative,FALSE,active
